slim_id	slim_name	entrez_gene_id	Gene	direction
DOID:2531	hematologic cancer	55793	FAM63A	down
DOID:2531	hematologic cancer	4681	NBL1	down
DOID:2531	hematologic cancer	55760	DHX32	down
DOID:2531	hematologic cancer	55776	SAYSD1	down
DOID:2531	hematologic cancer	57799	RAB40C	down
DOID:2531	hematologic cancer	51427	ZNF107	up
DOID:2531	hematologic cancer	51439	FAM8A1	down
DOID:2531	hematologic cancer	593	BCKDHA	down
DOID:2531	hematologic cancer	51466	EVL	up
DOID:2531	hematologic cancer	51449	PCYOX1	down
DOID:2531	hematologic cancer	51444	RNF138	up
DOID:2531	hematologic cancer	56660	KCNK12	up
DOID:2531	hematologic cancer	51371	POMP	up
DOID:2531	hematologic cancer	1728	NQO1	down
DOID:2531	hematologic cancer	402	ARL2	down
DOID:2531	hematologic cancer	411	ARSB	up
DOID:2531	hematologic cancer	427	ASAH1	down
DOID:2531	hematologic cancer	2822	GPLD1	up
DOID:2531	hematologic cancer	2896	GRN	down
DOID:2531	hematologic cancer	60494	CCDC81	up
DOID:2531	hematologic cancer	6790	AURKA	down
DOID:2531	hematologic cancer	58986	TMEM8A	down
DOID:2531	hematologic cancer	1791	DNTT	up
DOID:2531	hematologic cancer	1778	DYNC1H1	up
DOID:2531	hematologic cancer	60468	BACH2	up
DOID:2531	hematologic cancer	2801	GOLGA2	down
DOID:2531	hematologic cancer	55802	DCP1A	up
DOID:2531	hematologic cancer	6708	SPTA1	up
DOID:2531	hematologic cancer	6709	SPTAN1	up
DOID:2531	hematologic cancer	6715	SRD5A1	down
DOID:2531	hematologic cancer	6711	SPTBN1	up
DOID:2531	hematologic cancer	55848	PLGRKT	down
DOID:2531	hematologic cancer	55851	PSENEN	down
DOID:2531	hematologic cancer	55872	PBK	down
DOID:2531	hematologic cancer	54386	TERF2IP	up
DOID:2531	hematologic cancer	4521	NUDT1	down
DOID:2531	hematologic cancer	489	ATP2A3	up
DOID:2531	hematologic cancer	481	ATP1B1	down
DOID:2531	hematologic cancer	475	ATOX1	down
DOID:2531	hematologic cancer	472	ATM	up
DOID:2531	hematologic cancer	57805	KIAA1967	down
DOID:2531	hematologic cancer	2799	GNS	down
DOID:2531	hematologic cancer	51316	PLAC8	up
DOID:2531	hematologic cancer	490	ATP2B1	down
DOID:2531	hematologic cancer	57824	HMHB1	up
DOID:2531	hematologic cancer	332	BIRC5	down
DOID:2531	hematologic cancer	334	APLP2	down
DOID:2531	hematologic cancer	341	APOC1	down
DOID:2531	hematologic cancer	344	APOC2	down
DOID:2531	hematologic cancer	51279	C1RL	down
DOID:2531	hematologic cancer	1603	DAD1	down
DOID:2531	hematologic cancer	53371	NUP54	up
DOID:2531	hematologic cancer	4924	NUCB1	down
DOID:2531	hematologic cancer	1616	DAXX	down
DOID:2531	hematologic cancer	4939	OAS2	up
DOID:2531	hematologic cancer	4940	OAS3	up
DOID:2531	hematologic cancer	1632	ECI1	down
DOID:2531	hematologic cancer	53335	BCL11A	up
DOID:2531	hematologic cancer	1663	DDX11	up
DOID:2531	hematologic cancer	1655	DDX5	up
DOID:2531	hematologic cancer	4900	NRGN	down
DOID:2531	hematologic cancer	1675	CFD	down
DOID:2531	hematologic cancer	55544	RBM38	up
DOID:2531	hematologic cancer	54499	TMCO1	down
DOID:2531	hematologic cancer	54472	TOLLIP	down
DOID:2531	hematologic cancer	4854	NOTCH3	down
DOID:2531	hematologic cancer	4852	NPY	up
DOID:2531	hematologic cancer	55503	TRPV6	down
DOID:2531	hematologic cancer	65018	PINK1	down
DOID:2531	hematologic cancer	4848	CNOT2	up
DOID:2531	hematologic cancer	4863	NPAT	up
DOID:2531	hematologic cancer	54413	NLGN3	down
DOID:2531	hematologic cancer	51237	MZB1	up
DOID:2531	hematologic cancer	5930	RBBP6	up
DOID:2531	hematologic cancer	5932	RBBP8	down
DOID:2531	hematologic cancer	124565	SLC38A10	up
DOID:2531	hematologic cancer	393	ARHGAP4	up
DOID:2531	hematologic cancer	397	ARHGDIB	up
DOID:2531	hematologic cancer	399	RHOH	up
DOID:2531	hematologic cancer	5993	RFX5	up
DOID:2531	hematologic cancer	55584	CHRNA9	up
DOID:2531	hematologic cancer	54436	SH3TC1	up
DOID:2531	hematologic cancer	54440	SASH3	up
DOID:2531	hematologic cancer	55577	NAGK	down
DOID:2531	hematologic cancer	51177	PLEKHO1	up
DOID:2531	hematologic cancer	204	AK2	down
DOID:2531	hematologic cancer	212	ALAS2	up
DOID:2531	hematologic cancer	51191	HERC5	up
DOID:2531	hematologic cancer	51195	RAPGEFL1	down
DOID:2531	hematologic cancer	223	ALDH9A1	down
DOID:2531	hematologic cancer	5914	RARA	down
DOID:2531	hematologic cancer	5928	RBBP4	up
DOID:2531	hematologic cancer	51123	ZNF706	up
DOID:2531	hematologic cancer	6993	DYNLT1	down
DOID:2531	hematologic cancer	5901	RAN	down
DOID:2531	hematologic cancer	5902	RANBP1	up
DOID:2531	hematologic cancer	5903	RANBP2	up
DOID:2531	hematologic cancer	1522	CTSZ	down
DOID:2531	hematologic cancer	4835	NQO2	down
DOID:2531	hematologic cancer	4832	NME3	down
DOID:2531	hematologic cancer	4800	NFYA	up
DOID:2531	hematologic cancer	1509	CTSD	down
DOID:2531	hematologic cancer	1508	CTSB	down
DOID:2531	hematologic cancer	6929	TCF3	up
DOID:2531	hematologic cancer	6932	TCF7	up
DOID:2531	hematologic cancer	6904	TBCD	up
DOID:2531	hematologic cancer	6916	TBXAS1	down
DOID:2531	hematologic cancer	4796	TONSL	down
DOID:2531	hematologic cancer	55650	PIGV	down
DOID:2531	hematologic cancer	55654	TMEM127	down
DOID:2531	hematologic cancer	1460	CSNK2B	up
DOID:2531	hematologic cancer	4782	NFIC	down
DOID:2531	hematologic cancer	5899	RALB	down
DOID:2531	hematologic cancer	4763	NF1	up
DOID:2531	hematologic cancer	5897	RAG2	up
DOID:2531	hematologic cancer	5896	RAG1	up
DOID:2531	hematologic cancer	55679	LIMS2	up
DOID:2531	hematologic cancer	4758	NEU1	down
DOID:2531	hematologic cancer	55603	FAM46A	down
DOID:2531	hematologic cancer	55627	SMPD4	up
DOID:2531	hematologic cancer	55635	DEPDC1	down
DOID:2531	hematologic cancer	284	ANGPT1	up
DOID:2531	hematologic cancer	5836	PYGL	down
DOID:2531	hematologic cancer	51104	FAM108B1	up
DOID:2531	hematologic cancer	51110	LACTB2	down
DOID:2531	hematologic cancer	51111	SUV420H1	up
DOID:2531	hematologic cancer	5817	PVR	down
DOID:2531	hematologic cancer	5891	MOK	down
DOID:2531	hematologic cancer	5890	RAD51B	up
DOID:2531	hematologic cancer	5894	RAF1	up
DOID:2531	hematologic cancer	241	ALOX5AP	up
DOID:2531	hematologic cancer	5892	RAD51D	up
DOID:2531	hematologic cancer	5885	RAD21	down
DOID:2531	hematologic cancer	5889	RAD51C	down
DOID:2531	hematologic cancer	5862	RAB2A	down
DOID:2531	hematologic cancer	945	CD33	down
DOID:2531	hematologic cancer	1435	CSF1	down
DOID:2531	hematologic cancer	1439	CSF2RB	up
DOID:2531	hematologic cancer	919	CD247	up
DOID:2531	hematologic cancer	915	CD3D	up
DOID:2531	hematologic cancer	916	CD3E	up
DOID:2531	hematologic cancer	910	CD1B	up
DOID:2531	hematologic cancer	909	CD1A	up
DOID:2531	hematologic cancer	977	CD151	down
DOID:2531	hematologic cancer	971	CD72	up
DOID:2531	hematologic cancer	967	CD63	down
DOID:2531	hematologic cancer	56172	ANKH	down
DOID:2531	hematologic cancer	54606	DDX56	up
DOID:2531	hematologic cancer	996	CDC27	down
DOID:2531	hematologic cancer	993	CDC25A	down
DOID:2531	hematologic cancer	990	CDC6	down
DOID:2531	hematologic cancer	991	CDC20	down
DOID:2531	hematologic cancer	2512	FTL	down
DOID:2531	hematologic cancer	54682	MANSC1	down
DOID:2531	hematologic cancer	5768	QSOX1	down
DOID:2531	hematologic cancer	64151	NCAPG	down
DOID:2531	hematologic cancer	54665	RSBN1	up
DOID:2531	hematologic cancer	54664	TMEM106B	down
DOID:2531	hematologic cancer	4258	MGST2	down
DOID:2531	hematologic cancer	4267	CD99	up
DOID:2531	hematologic cancer	64170	CARD9	up
DOID:2531	hematologic cancer	2491	CENPI	up
DOID:2531	hematologic cancer	4285	MIPEP	down
DOID:2531	hematologic cancer	64114	TMBIM1	down
DOID:2531	hematologic cancer	8526	DGKE	up
DOID:2531	hematologic cancer	8544	PIR	down
DOID:2531	hematologic cancer	1376	CPT2	down
DOID:2531	hematologic cancer	1399	CRKL	up
DOID:2531	hematologic cancer	8559	PRPF18	up
DOID:2531	hematologic cancer	8574	AKR7A2	down
DOID:2531	hematologic cancer	5790	PTPRCAP	up
DOID:2531	hematologic cancer	1318	SLC31A2	down
DOID:2531	hematologic cancer	1329	COX5B	down
DOID:2531	hematologic cancer	814	CAMK4	up
DOID:2531	hematologic cancer	843	CASP10	up
DOID:2531	hematologic cancer	842	CASP9	up
DOID:2531	hematologic cancer	847	CAT	up
DOID:2531	hematologic cancer	8642	DCHS1	up
DOID:2531	hematologic cancer	861	RUNX1	up
DOID:2531	hematologic cancer	864	RUNX3	up
DOID:2531	hematologic cancer	863	CBFA2T3	up
DOID:2531	hematologic cancer	8603	FAM193A	up
DOID:2531	hematologic cancer	54708	MARCH5	up
DOID:2531	hematologic cancer	4191	MDH2	down
DOID:2531	hematologic cancer	54732	TMED9	down
DOID:2531	hematologic cancer	4175	MCM6	up
DOID:2531	hematologic cancer	54741	LEPROT	down
DOID:2531	hematologic cancer	4171	MCM2	up
DOID:2531	hematologic cancer	892	CCNC	up
DOID:2531	hematologic cancer	896	CCND3	up
DOID:2531	hematologic cancer	4116	MAGOH	down
DOID:2531	hematologic cancer	5613	PRKX	up
DOID:2531	hematologic cancer	5625	PRODH	down
DOID:2531	hematologic cancer	2355	FOSL2	down
DOID:2531	hematologic cancer	4130	MAP1A	up
DOID:2531	hematologic cancer	54780	NSMCE4A	up
DOID:2531	hematologic cancer	259230	SGMS1	down
DOID:2531	hematologic cancer	4140	MARK3	up
DOID:2531	hematologic cancer	1289	COL5A1	up
DOID:2531	hematologic cancer	8653	DDX3Y	up
DOID:2531	hematologic cancer	130814	PQLC3	down
DOID:2531	hematologic cancer	8665	EIF3F	up
DOID:2531	hematologic cancer	8659	ALDH4A1	down
DOID:2531	hematologic cancer	51734	MSRB1	down
DOID:2531	hematologic cancer	51720	UIMC1	up
DOID:2531	hematologic cancer	5696	PSMB8	up
DOID:2531	hematologic cancer	1236	CCR7	up
DOID:2531	hematologic cancer	5664	PSEN2	down
DOID:2531	hematologic cancer	51742	ARID4B	up
DOID:2531	hematologic cancer	51747	LUC7L3	up
DOID:2531	hematologic cancer	905	CCNT2	up
DOID:2531	hematologic cancer	93210	PGAP3	up
DOID:2531	hematologic cancer	55930	MYO5C	up
DOID:2531	hematologic cancer	8751	ADAM15	down
DOID:2531	hematologic cancer	55906	ZC4H2	up
DOID:2531	hematologic cancer	701	BUB1B	down
DOID:2531	hematologic cancer	705	BYSL	down
DOID:2531	hematologic cancer	8722	CTSF	down
DOID:2531	hematologic cancer	1203	CLN5	down
DOID:2531	hematologic cancer	79001	VKORC1	down
DOID:2531	hematologic cancer	54807	ZNF586	up
DOID:2531	hematologic cancer	2745	GLRX	up
DOID:2531	hematologic cancer	79009	DDX50	up
DOID:2531	hematologic cancer	2760	GM2A	down
DOID:2531	hematologic cancer	54820	NDE1	up
DOID:2531	hematologic cancer	79019	CENPM	down
DOID:2531	hematologic cancer	2778	GNAS	up
DOID:2531	hematologic cancer	79037	PVRIG	up
DOID:2531	hematologic cancer	782	CACNB1	up
DOID:2531	hematologic cancer	79042	TSEN34	down
DOID:2531	hematologic cancer	9833	MELK	down
DOID:2531	hematologic cancer	259266	ASPM	up
DOID:2531	hematologic cancer	54861	SNRK	up
DOID:2531	hematologic cancer	9837	GINS1	down
DOID:2531	hematologic cancer	759	CA1	up
DOID:2531	hematologic cancer	54847	SIDT1	up
DOID:2531	hematologic cancer	9860	LRIG2	up
DOID:2531	hematologic cancer	9858	PPP1R26	down
DOID:2531	hematologic cancer	9886	RHOBTB1	down
DOID:2531	hematologic cancer	9885	OSBPL2	down
DOID:2531	hematologic cancer	9887	SMG7	up
DOID:2531	hematologic cancer	54870	QRICH1	up
DOID:2531	hematologic cancer	54876	DCAF16	up
DOID:2531	hematologic cancer	54878	DPP8	up
DOID:2531	hematologic cancer	56006	SMG9	up
DOID:2531	hematologic cancer	2672	GFI1	up
DOID:2531	hematologic cancer	2662	GDF10	up
DOID:2531	hematologic cancer	5509	PPP1R3D	down
DOID:2531	hematologic cancer	51650	MRPS33	down
DOID:2531	hematologic cancer	51652	CHMP3	down
DOID:2531	hematologic cancer	51659	GINS2	up
DOID:2531	hematologic cancer	5520	PPP2R2A	up
DOID:2531	hematologic cancer	5519	PPP2R1B	up
DOID:2531	hematologic cancer	51643	TMBIM4	down
DOID:2531	hematologic cancer	2689	GH2	up
DOID:2531	hematologic cancer	5527	PPP2R5C	up
DOID:2531	hematologic cancer	1105	CHD1	up
DOID:2531	hematologic cancer	1102	RCBTB2	up
DOID:2531	hematologic cancer	5533	PPP3CC	up
DOID:2531	hematologic cancer	51631	LUC7L2	up
DOID:2531	hematologic cancer	57572	DOCK6	down
DOID:2531	hematologic cancer	5546	PRCC	down
DOID:2531	hematologic cancer	5547	PRCP	up
DOID:2531	hematologic cancer	51616	TAF9B	up
DOID:2531	hematologic cancer	4436	MSH2	down
DOID:2531	hematologic cancer	1117	CHI3L2	up
DOID:2531	hematologic cancer	8776	MTMR1	up
DOID:2531	hematologic cancer	1152	CKB	down
DOID:2531	hematologic cancer	5583	PRKCH	up
DOID:2531	hematologic cancer	5580	PRKCD	down
DOID:2531	hematologic cancer	1139	CHRNA7	down
DOID:2531	hematologic cancer	5589	PRKCSH	down
DOID:2531	hematologic cancer	64374	SIL1	down
DOID:2531	hematologic cancer	55966	AJAP1	up
DOID:2531	hematologic cancer	8883	NAE1	down
DOID:2531	hematologic cancer	8887	TAX1BP1	down
DOID:2531	hematologic cancer	8878	SQSTM1	down
DOID:2531	hematologic cancer	607	BCL9	down
DOID:2531	hematologic cancer	605	BCL7A	up
DOID:2531	hematologic cancer	8874	ARHGEF7	up
DOID:2531	hematologic cancer	26007	DAK	down
DOID:2531	hematologic cancer	8846	ALKBH1	up
DOID:2531	hematologic cancer	93129	ORAI3	up
DOID:2531	hematologic cancer	28966	SNX24	down
DOID:2531	hematologic cancer	54900	LAX1	up
DOID:2531	hematologic cancer	8804	CREG1	down
DOID:2531	hematologic cancer	686	BTD	down
DOID:2531	hematologic cancer	54908	CCDC99	down
DOID:2531	hematologic cancer	9931	HELZ	up
DOID:2531	hematologic cancer	2651	GCNT2	down
DOID:2531	hematologic cancer	79153	GDPD3	up
DOID:2531	hematologic cancer	2625	GATA3	up
DOID:2531	hematologic cancer	56034	PDGFC	down
DOID:2531	hematologic cancer	2628	GATM	up
DOID:2531	hematologic cancer	9903	KLHL21	down
DOID:2531	hematologic cancer	79132	DHX58	down
DOID:2531	hematologic cancer	9969	MED13	up
DOID:2531	hematologic cancer	9968	MED12	up
DOID:2531	hematologic cancer	645	BLVRB	down
DOID:2531	hematologic cancer	54956	PARP16	up
DOID:2531	hematologic cancer	54969	C4orf27	up
DOID:2531	hematologic cancer	9946	CRYZL1	up
DOID:2531	hematologic cancer	667	DST	down
DOID:2531	hematologic cancer	54970	TTC12	down
DOID:2531	hematologic cancer	79172	CENPO	down
DOID:2531	hematologic cancer	54985	HCFC1R1	down
DOID:2531	hematologic cancer	51574	LARP7	up
DOID:2531	hematologic cancer	51564	HDAC7	up
DOID:2531	hematologic cancer	51561	IL23A	up
DOID:2531	hematologic cancer	9985	REC8	up
DOID:2531	hematologic cancer	9987	HNRPDL	up
DOID:2531	hematologic cancer	1075	CTSC	down
DOID:2531	hematologic cancer	9997	SCO2	down
DOID:2531	hematologic cancer	1062	CENPE	down
DOID:2531	hematologic cancer	1058	CENPA	down
DOID:2531	hematologic cancer	9989	PPP4R1	up
DOID:2531	hematologic cancer	4354	MPP1	up
DOID:2531	hematologic cancer	2582	GALE	down
DOID:2531	hematologic cancer	4345	CD200	up
DOID:2531	hematologic cancer	4358	MPV17	down
DOID:2531	hematologic cancer	2547	XRCC6	up
DOID:2531	hematologic cancer	2542	SLC37A4	down
DOID:2531	hematologic cancer	1002	CDH4	up
DOID:2531	hematologic cancer	4311	MME	up
DOID:2531	hematologic cancer	5445	PON2	down
DOID:2531	hematologic cancer	5447	POR	down
DOID:2531	hematologic cancer	5413	SEPT5	down
DOID:2531	hematologic cancer	26063	DECR2	down
DOID:2531	hematologic cancer	57698	KIAA1598	down
DOID:2531	hematologic cancer	51512	GTSE1	up
DOID:2531	hematologic cancer	5431	POLR2B	up
DOID:2531	hematologic cancer	5430	POLR2A	up
DOID:2531	hematologic cancer	57634	EP400	up
DOID:2531	hematologic cancer	1043	CD52	up
DOID:2531	hematologic cancer	8888	MCM3AP	up
DOID:2531	hematologic cancer	1028	CDKN1C	down
DOID:2531	hematologic cancer	1025	CDK9	up
DOID:2531	hematologic cancer	1032	CDKN2D	up
DOID:2531	hematologic cancer	8899	PRPF4B	up
DOID:2531	hematologic cancer	26098	C10orf137	up
DOID:2531	hematologic cancer	5476	CTSA	down
DOID:2531	hematologic cancer	5376	PMP22	down
DOID:2531	hematologic cancer	5361	PLXNA1	down
DOID:2531	hematologic cancer	5360	PLTP	down
DOID:2531	hematologic cancer	7594	ZNF43	up
DOID:2531	hematologic cancer	7584	ZNF35	down
DOID:2531	hematologic cancer	5318	PKP2	down
DOID:2531	hematologic cancer	7572	ZNF24	up
DOID:2531	hematologic cancer	7570	ZNF22	up
DOID:2531	hematologic cancer	6005	RHAG	up
DOID:2531	hematologic cancer	80351	TNKS2	up
DOID:2531	hematologic cancer	6051	RNPEP	down
DOID:2531	hematologic cancer	7535	ZAP70	up
DOID:2531	hematologic cancer	27333	GOLIM4	down
DOID:2531	hematologic cancer	7516	XRCC2	up
DOID:2531	hematologic cancer	7520	XRCC5	up
DOID:2531	hematologic cancer	7528	YY1	up
DOID:2531	hematologic cancer	27300	ZNF544	up
DOID:2531	hematologic cancer	27343	POLL	down
DOID:2531	hematologic cancer	27345	KCNMB4	up
DOID:2531	hematologic cancer	5393	EXOSC9	down
DOID:2531	hematologic cancer	7453	WARS	down
DOID:2531	hematologic cancer	7456	WIPF1	up
DOID:2531	hematologic cancer	7441	VPREB1	up
DOID:2531	hematologic cancer	7444	VRK2	up
DOID:2531	hematologic cancer	7468	WHSC1	up
DOID:2531	hematologic cancer	7466	WFS1	up
DOID:2531	hematologic cancer	80230	RUFY1	up
DOID:2531	hematologic cancer	80264	ZNF430	up
DOID:2531	hematologic cancer	26205	GMEB2	up
DOID:2531	hematologic cancer	7409	VAV1	up
DOID:2531	hematologic cancer	7403	KDM6A	up
DOID:2531	hematologic cancer	7411	VBP1	down
DOID:2531	hematologic cancer	7422	VEGFA	down
DOID:2531	hematologic cancer	26271	FBXO5	down
DOID:2531	hematologic cancer	7431	VIM	up
DOID:2531	hematologic cancer	220134	SKA1	down
DOID:2531	hematologic cancer	27230	SERP1	up
DOID:2531	hematologic cancer	5287	PIK3C2B	up
DOID:2531	hematologic cancer	5291	PIK3CB	down
DOID:2531	hematologic cancer	5294	PIK3CG	up
DOID:2531	hematologic cancer	7326	UBE2G1	down
DOID:2531	hematologic cancer	7329	UBE2I	up
DOID:2531	hematologic cancer	7317	UBA1	up
DOID:2531	hematologic cancer	7322	UBE2D2	up
DOID:2531	hematologic cancer	7323	UBE2D3	up
DOID:2531	hematologic cancer	7398	USP1	down
DOID:2531	hematologic cancer	5116	PCNT	up
DOID:2531	hematologic cancer	5111	PCNA	down
DOID:2531	hematologic cancer	7378	UPP1	down
DOID:2531	hematologic cancer	80196	RNF34	up
DOID:2531	hematologic cancer	6294	SAFB	up
DOID:2531	hematologic cancer	80173	IFT74	down
DOID:2531	hematologic cancer	4023	LPL	up
DOID:2531	hematologic cancer	6282	S100A11	down
DOID:2531	hematologic cancer	80162	ATHL1	up
DOID:2531	hematologic cancer	80169	CTC1	up
DOID:2531	hematologic cancer	4000	LMNA	down
DOID:2531	hematologic cancer	6253	RTN2	down
DOID:2531	hematologic cancer	24140	FTSJ1	down
DOID:2531	hematologic cancer	6241	RRM2	down
DOID:2531	hematologic cancer	6238	RRBP1	down
DOID:2531	hematologic cancer	80110	ZNF614	up
DOID:2531	hematologic cancer	4089	SMAD4	up
DOID:2531	hematologic cancer	4084	MXD1	down
DOID:2531	hematologic cancer	4085	MAD2L1	down
DOID:2531	hematologic cancer	4087	SMAD2	up
DOID:2531	hematologic cancer	4049	LTA	down
DOID:2531	hematologic cancer	4050	LTB	up
DOID:2531	hematologic cancer	4056	LTC4S	down
DOID:2531	hematologic cancer	4063	LY9	up
DOID:2531	hematologic cancer	4065	LY75	up
DOID:2531	hematologic cancer	64781	CERK	up
DOID:2531	hematologic cancer	57007	CXCR7	up
DOID:2531	hematologic cancer	27087	B3GAT1	down
DOID:2531	hematologic cancer	7249	TSC2	up
DOID:2531	hematologic cancer	6191	RPS4X	up
DOID:2531	hematologic cancer	7272	TTK	down
DOID:2531	hematologic cancer	80095	ZNF606	up
DOID:2531	hematologic cancer	5002	SLC22A18	down
DOID:2531	hematologic cancer	7263	TST	down
DOID:2531	hematologic cancer	7298	TYMS	up
DOID:2531	hematologic cancer	6184	RPN1	down
DOID:2531	hematologic cancer	6117	RPA1	up
DOID:2531	hematologic cancer	80005	DOCK5	down
DOID:2531	hematologic cancer	80019	UBTD1	down
DOID:2531	hematologic cancer	80014	WWC2	down
DOID:2531	hematologic cancer	81858	SHARPIN	down
DOID:2531	hematologic cancer	81873	ARPC5L	up
DOID:2531	hematologic cancer	81888	HYI	up
DOID:2531	hematologic cancer	261734	NPHP4	up
DOID:2531	hematologic cancer	57192	MCOLN1	down
DOID:2531	hematologic cancer	5019	OXCT1	up
DOID:2531	hematologic cancer	5029	P2RY2	down
DOID:2531	hematologic cancer	5092	PCBD1	down
DOID:2531	hematologic cancer	57107	PDSS2	down
DOID:2531	hematologic cancer	29916	SNX11	down
DOID:2531	hematologic cancer	29915	HCFC2	up
DOID:2531	hematologic cancer	6484	ST3GAL4	down
DOID:2531	hematologic cancer	29954	POMT2	down
DOID:2531	hematologic cancer	29933	GPR132	down
DOID:2531	hematologic cancer	29926	GMPPA	down
DOID:2531	hematologic cancer	29997	GLTSCR2	up
DOID:2531	hematologic cancer	7994	KAT6A	up
DOID:2531	hematologic cancer	64975	MRPL41	down
DOID:2531	hematologic cancer	64976	MRPL40	down
DOID:2531	hematologic cancer	7982	ST7	down
DOID:2531	hematologic cancer	64921	CASD1	up
DOID:2531	hematologic cancer	64919	BCL11B	up
DOID:2531	hematologic cancer	7915	ALDH5A1	up
DOID:2531	hematologic cancer	7919	DDX39B	up
DOID:2531	hematologic cancer	7917	BAG6	up
DOID:2531	hematologic cancer	51053	GMNN	down
DOID:2531	hematologic cancer	26504	CNNM4	down
DOID:2531	hematologic cancer	6428	SRSF3	up
DOID:2531	hematologic cancer	6427	SRSF2	up
DOID:2531	hematologic cancer	6385	SDC4	down
DOID:2531	hematologic cancer	6391	SDHC	down
DOID:2531	hematologic cancer	6399	TRAPPC2	up
DOID:2531	hematologic cancer	29893	PSMC3IP	down
DOID:2531	hematologic cancer	29890	RBM15B	up
DOID:2531	hematologic cancer	29887	SNX10	down
DOID:2531	hematologic cancer	29888	STRN4	up
DOID:2531	hematologic cancer	89832	CHRFAM7A	down
DOID:2531	hematologic cancer	64895	PAPOLG	up
DOID:2531	hematologic cancer	7852	CXCR4	up
DOID:2531	hematologic cancer	64847	SPATA20	down
DOID:2531	hematologic cancer	64844	MARCH7	up
DOID:2531	hematologic cancer	64863	METTL4	up
DOID:2531	hematologic cancer	64866	CDCP1	down
DOID:2531	hematologic cancer	7874	USP7	up
DOID:2531	hematologic cancer	7855	FZD5	down
DOID:2531	hematologic cancer	6302	TSPAN31	down
DOID:2531	hematologic cancer	6304	SATB1	up
DOID:2531	hematologic cancer	29799	YPEL1	up
DOID:2531	hematologic cancer	58189	WFDC1	down
DOID:2531	hematologic cancer	29761	USP25	up
DOID:2531	hematologic cancer	29760	BLNK	up
DOID:2531	hematologic cancer	7753	ZNF202	up
DOID:2531	hematologic cancer	6613	SUMO2	down
DOID:2531	hematologic cancer	6618	SNAPC2	down
DOID:2531	hematologic cancer	6609	SMPD1	down
DOID:2531	hematologic cancer	6602	SMARCD1	up
DOID:2531	hematologic cancer	6601	SMARCC2	up
DOID:2531	hematologic cancer	7738	ZNF184	down
DOID:2531	hematologic cancer	6605	SMARCE1	up
DOID:2531	hematologic cancer	7730	ZNF177	up
DOID:2531	hematologic cancer	113612	CYP2U1	down
DOID:2531	hematologic cancer	7764	ZNF217	down
DOID:2531	hematologic cancer	26750	RPS6KC1	down
DOID:2531	hematologic cancer	6695	SPOCK1	down
DOID:2531	hematologic cancer	6671	SP4	up
DOID:2531	hematologic cancer	6651	SON	up
DOID:2531	hematologic cancer	6638	SNRPN	up
DOID:2531	hematologic cancer	6641	SNTB1	down
DOID:2531	hematologic cancer	6628	SNRPB	down
DOID:2531	hematologic cancer	112479	ERI2	up
DOID:2531	hematologic cancer	6597	SMARCA4	up
DOID:2531	hematologic cancer	53838	C11orf24	down
DOID:2531	hematologic cancer	206358	SLC36A1	down
DOID:2531	hematologic cancer	171023	ASXL1	up
DOID:2531	hematologic cancer	7626	ZNF75D	up
DOID:2531	hematologic cancer	1994	ELAVL1	up
DOID:2531	hematologic cancer	7644	ZNF91	up
DOID:2531	hematologic cancer	167227	DCP2	up
DOID:2531	hematologic cancer	6585	SLIT1	up
DOID:2531	hematologic cancer	6504	SLAMF1	up
DOID:2531	hematologic cancer	1962	EHHADH	down
DOID:2531	hematologic cancer	6526	SLC5A3	up
